season,daynum,wteam,lteam,pct_both_tourney
N,96,723,576,0.008
N,96,731,573,0.084
N,96,740,735,0.005
N,96,744,766,0.061
N,96,745,544,0.012
N,96,749,678,0.017
N,96,750,648,0.001
N,96,751,542,0.002
N,96,753,755,0.004
N,96,754,502,0.010
N,96,757,807,0.001
N,96,758,781,0.008
N,96,760,784,0.001
N,96,763,709,0.001
N,96,765,643,0.007
N,96,769,604,0.011
N,96,775,641,0.008
N,96,787,705,0.006
N,96,796,521,0.065
N,96,797,791,0.002
N,96,800,590,0.002
N,96,802,824,0.092
N,96,805,772,0.131
N,96,808,806,0.002
N,96,810,717,0.159
N,96,813,657,0.002
N,96,820,761,0.001
N,96,821,852,0.147
N,96,822,650,0.028
N,96,825,847,0.008
N,96,827,674,0.070
N,96,828,507,0.014
N,96,829,786,0.746
N,96,832,601,0.009
N,96,834,748,0.001
N,96,835,768,0.019
N,96,843,737,0.308
N,96,844,845,0.023
N,96,850,752,0.002
N,96,855,622,0.002
N,97,503,836,0.002
N,97,546,569,0.045
N,97,562,714,0.039
N,97,623,738,0.507
N,97,626,624,0.012
N,97,651,778,0.107
N,97,655,504,0.031
N,97,662,606,0.030
N,97,664,795,0.001
N,97,704,589,0.031
N,97,764,746,0.017
N,97,779,663,0.043
N,97,780,743,0.010
N,97,782,541,0.001
N,97,789,741,0.191
N,97,831,695,0.098
N,97,839,527,0.353
N,97,840,783,0.282
N,97,849,729,0.225
N,98,519,792,0.002
N,98,524,507,0.014
N,98,547,752,0.002
N,98,548,618,0.001
N,98,597,526,0.008
N,98,645,735,0.002
N,98,658,627,0.007
N,98,667,710,0.001
N,98,676,636,0.580
N,98,687,579,0.001
N,98,731,843,0.956
N,98,744,659,0.002
N,98,766,653,0.087
N,98,784,586,0.003
N,98,823,643,0.001
N,98,828,611,0.001
N,98,850,815,0.003
N,99,537,669,0.004
N,99,551,527,0.465
N,99,595,830,0.284
N,99,615,723,0.007
N,99,622,574,0.001
N,99,639,690,0.001
N,99,640,592,0.105
N,99,671,670,0.578
N,99,673,625,0.093
N,99,737,771,0.055
N,99,764,573,0.018
N,99,783,563,0.003
N,99,793,722,0.490
N,99,813,700,0.001
N,99,817,788,0.058
N,99,829,660,0.552
N,99,846,678,0.009
N,99,851,654,0.004
N,100,503,520,0.005
N,100,509,533,0.002
N,100,518,515,0.019
N,100,529,798,0.002
N,100,536,557,0.069
N,100,549,778,0.041
N,100,554,833,0.003
N,100,559,786,0.806
N,100,562,530,0.053
N,100,565,538,0.002
N,100,569,853,0.465
N,100,576,712,0.022
N,100,617,767,0.001
N,100,624,587,0.038
N,100,626,575,0.005
N,100,629,556,0.008
N,100,637,796,0.061
N,100,641,599,0.012
N,100,644,692,0.003
N,100,655,675,0.108
N,100,663,596,0.002
N,100,666,802,0.180
N,100,695,839,0.131
N,100,701,502,0.005
N,100,705,751,0.003
N,100,708,577,0.995
N,100,714,749,0.029
N,100,721,521,0.522
N,100,738,729,0.105
N,100,741,775,0.005
N,100,742,772,0.022
N,100,743,578,0.016
N,100,765,716,0.001
N,100,780,546,0.012
N,100,790,604,0.035
N,100,801,583,0.002
N,100,808,647,0.002
N,100,814,601,0.010
N,100,819,664,0.001
N,100,821,754,0.575
N,100,824,809,0.020
N,100,825,635,0.020
N,100,828,528,0.010
N,100,831,606,0.061
N,100,836,719,0.001
N,100,849,628,0.152
N,101,511,818,0.328
N,101,512,810,0.318
N,101,513,516,0.004
N,101,534,581,0.002
N,101,547,585,0.001
N,101,552,845,0.022
N,101,568,850,0.045
N,101,570,602,0.010
N,101,580,762,0.001
N,101,588,544,0.002
N,101,590,572,0.001
N,101,607,781,0.112
N,101,621,733,0.008
N,101,623,715,0.358
N,101,633,710,0.001
N,101,650,597,0.002
N,101,659,589,0.003
N,101,682,579,0.001
N,101,686,776,0.003
N,101,687,792,0.001
N,101,689,677,0.002
N,101,699,756,0.014
N,101,704,541,0.007
N,101,711,703,0.002
N,101,713,681,0.001
N,101,717,651,0.193
N,101,724,834,0.002
N,101,727,564,0.010
N,101,732,755,0.003
N,101,745,750,0.003
N,101,766,658,0.064
N,101,768,594,0.001
N,101,784,759,0.004
N,101,785,507,0.003
N,101,789,779,0.256
N,101,797,634,0.002
N,101,800,672,0.009
N,101,822,620,0.034
N,101,840,726,0.085
N,101,841,725,0.030
N,101,842,582,0.002
N,101,855,844,0.005
N,102,535,622,0.041
N,102,561,612,0.003
N,102,627,653,0.012
N,102,782,744,0.002
N,102,843,829,0.990
N,103,509,555,0.004
N,103,511,810,0.318
N,103,513,812,0.001
N,103,518,675,0.049
N,103,521,794,0.220
N,103,522,586,0.010
N,103,524,528,0.011
N,103,526,822,0.083
N,103,530,587,0.029
N,103,533,616,0.001
N,103,536,788,0.084
N,103,539,783,0.146
N,103,546,599,0.004
N,103,547,815,0.001
N,103,550,554,0.002
N,103,552,844,0.038
N,103,553,832,0.001
N,103,559,764,0.189
N,103,561,567,0.002
N,103,562,749,0.064
N,103,564,806,0.002
N,103,565,808,0.001
N,103,569,743,0.062
N,103,572,703,0.001
N,103,583,742,0.009
N,103,602,712,0.081
N,103,604,592,0.019
N,103,605,816,0.001
N,103,607,755,0.030
N,103,615,570,0.006
N,103,617,801,0.007
N,103,620,756,0.005
N,103,621,582,0.002
N,103,626,678,0.006
N,103,635,847,0.002
N,103,636,637,0.284
N,103,639,537,0.002
N,103,640,515,0.041
N,103,641,779,0.039
N,103,655,674,0.196
N,103,660,778,0.053
N,103,662,831,0.101
N,103,664,765,0.006
N,103,666,772,0.169
N,103,667,591,0.001
N,103,669,836,0.006
N,103,676,698,0.302
N,103,680,713,0.004
N,103,682,762,0.001
N,103,686,679,0.002
N,103,687,634,0.003
N,103,695,606,0.012
N,103,699,613,0.003
N,103,702,597,0.003
N,103,704,589,0.037
N,103,705,761,0.001
N,103,711,672,0.011
N,103,716,542,0.001
N,103,718,630,0.004
N,103,719,798,0.002
N,103,721,796,0.117
N,103,722,629,0.066
N,103,723,825,0.014
N,103,724,631,0.002
N,103,726,841,0.021
N,103,727,807,0.001
N,103,728,854,0.001
N,103,729,673,0.129
N,103,731,549,0.465
N,103,737,746,0.026
N,103,738,628,0.129
N,103,740,814,0.005
N,103,741,780,0.021
N,103,745,739,0.003
N,103,751,787,0.017
N,103,752,585,0.001
N,103,754,852,0.098
N,103,757,538,0.001
N,103,763,770,0.001
N,103,768,590,0.001
N,103,769,504,0.061
N,103,774,689,0.001
N,103,775,663,0.003
N,103,781,732,0.029
N,103,786,603,0.718
N,103,790,827,0.112
N,103,791,519,0.001
N,103,793,556,0.034
N,103,797,792,0.002
N,103,800,835,0.035
N,103,805,767,0.007
N,103,809,802,0.023
N,103,811,516,0.001
N,103,817,557,0.049
N,103,819,820,0.001
N,103,821,502,0.019
N,103,823,759,0.001
N,103,824,661,0.023
N,103,833,510,0.004
N,103,839,595,0.683
N,103,840,725,0.162
N,103,842,733,0.014
N,103,846,714,0.016
N,103,848,735,0.002
N,103,849,720,0.650
N,103,850,600,0.001
N,103,851,574,0.008
N,103,853,596,0.022
N,103,855,845,0.003
N,104,512,818,0.395
N,104,520,534,0.004
N,104,527,577,0.421
N,104,576,799,0.006
N,104,581,529,0.001
N,104,622,826,0.003
N,104,623,625,0.085
N,104,624,575,0.020
N,104,651,573,0.079
N,104,654,535,0.015
N,104,658,744,0.010
N,104,670,715,0.156
N,104,700,507,0.002
N,104,708,668,0.779
N,104,717,771,0.030
N,104,789,578,0.141
N,104,828,785,0.004
N,104,830,551,0.194
N,105,522,760,0.003
N,105,540,633,0.001
N,105,541,653,0.003
N,105,554,510,0.002
N,105,646,586,0.001
N,105,667,784,0.004
N,105,683,523,0.001
N,105,702,650,0.003
N,105,731,559,1.000
N,105,735,832,0.002
N,105,766,627,0.052
N,105,794,793,0.190
N,106,519,634,0.003
N,106,530,678,0.008
N,106,536,701,0.176
N,106,551,662,0.311
N,106,562,587,0.061
N,106,639,719,0.007
N,106,660,764,0.116
N,106,689,748,0.001
N,106,738,671,0.776
N,106,756,823,0.001
N,106,772,583,0.009
N,106,827,640,0.055
N,106,828,813,0.002
N,107,503,669,0.038
N,107,509,517,0.001
N,107,518,604,0.010
N,107,524,611,0.003
N,107,529,534,0.008
N,107,550,568,0.022
N,107,552,855,0.005
N,107,575,714,0.012
N,107,580,682,0.009
N,107,592,504,0.029
N,107,595,668,0.538
N,107,602,576,0.051
N,107,603,771,0.091
N,107,605,712,0.004
N,107,615,635,0.019
N,107,616,692,0.003
N,107,620,526,0.023
N,107,622,851,0.016
N,107,624,846,0.015
N,107,626,749,0.010
N,107,636,629,0.095
N,107,643,751,0.003
N,107,647,564,0.008
N,107,651,737,0.310
N,107,655,515,0.056
N,107,661,617,0.019
N,107,666,767,0.019
N,107,674,790,0.311
N,107,675,769,0.113
N,107,698,556,0.014
N,107,708,695,0.202
N,107,715,720,0.152
N,107,722,796,0.187
N,107,729,623,0.225
N,107,741,663,0.029
N,107,743,641,0.022
N,107,744,704,0.012
N,107,757,727,0.003
N,107,780,779,0.029
N,107,785,528,0.005
N,107,788,502,0.002
N,107,789,596,0.022
N,107,797,579,0.001
N,107,798,520,0.001
N,107,805,801,0.016
N,107,807,565,0.001
N,107,819,761,0.001
N,107,820,787,0.003
N,107,821,557,0.108
N,107,822,563,0.010
N,107,824,742,0.010
N,107,825,570,0.012
N,107,830,831,0.136
N,107,839,606,0.100
N,107,843,717,0.185
N,107,844,826,0.005
N,107,845,535,0.073
N,107,847,799,0.001
N,107,848,601,0.003
N,107,852,817,0.053
N,108,539,725,0.146
N,108,546,853,0.102
N,108,554,600,0.002
N,108,577,778,0.111
N,108,585,833,0.001
N,108,586,760,0.002
N,108,594,800,0.005
N,108,599,775,0.001
N,108,607,652,0.011
N,108,621,681,0.003
N,108,670,673,0.291
N,108,711,812,0.001
N,108,724,774,0.002
N,108,726,783,0.021
N,108,732,730,0.004
N,108,733,688,0.001
N,108,750,544,0.003
N,108,768,672,0.002
N,108,781,753,0.006
N,108,810,840,0.654
N,108,818,841,0.126
N,108,829,746,0.060
N,108,835,513,0.039
N,108,842,680,0.021
N,108,849,625,0.088
N,109,646,667,0.002
N,109,699,825,0.063
N,109,704,624,0.035
N,109,854,561,0.003
N,110,504,675,0.021
N,110,509,616,0.004
N,110,513,711,0.012
N,110,528,627,0.004
N,110,530,654,0.007
N,110,535,568,0.235
N,110,541,529,0.001
N,110,544,776,0.001
N,110,545,735,0.001
N,110,559,771,0.097
N,110,560,610,0.001
N,110,562,602,0.141
N,110,575,519,0.014
N,110,576,653,0.017
N,110,580,719,0.004
N,110,587,669,0.063
N,110,592,827,0.054
N,110,595,831,0.276
N,110,607,730,0.007
N,110,615,589,0.035
N,110,617,809,0.017
N,110,620,565,0.007
N,110,622,749,0.010
N,110,626,798,0.002
N,110,635,601,0.003
N,110,636,698,0.311
N,110,637,629,0.025
N,110,639,682,0.016
N,110,640,790,0.263
N,110,650,687,0.002
N,110,651,549,0.443
N,110,655,518,0.091
N,110,658,847,0.002
N,110,660,603,0.551
N,110,662,708,0.303
N,110,666,824,0.225
N,110,668,527,0.209
N,110,672,590,0.001
N,110,674,604,0.032
N,110,676,556,0.027
N,110,678,797,0.004
N,110,680,621,0.009
N,110,683,799,0.001
N,110,686,777,0.002
N,110,689,845,0.012
N,110,692,517,0.001
N,110,695,830,0.053
N,110,701,754,0.124
N,110,702,564,0.008
N,110,712,851,0.035
N,110,717,737,0.072
N,110,718,631,0.002
N,110,722,521,0.590
N,110,723,645,0.003
N,110,724,677,0.001
N,110,725,783,0.022
N,110,726,539,0.137
N,110,731,573,0.059
N,110,733,526,0.022
N,110,738,625,0.055
N,110,740,832,0.009
N,110,741,596,0.006
N,110,743,546,0.011
N,110,744,813,0.005
N,110,750,679,0.001
N,110,751,820,0.004
N,110,753,727,0.006
N,110,755,758,0.001
N,110,757,681,0.003
N,110,765,761,0.003
N,110,766,714,0.170
N,110,768,812,0.001
N,110,769,515,0.075
N,110,780,569,0.064
N,110,781,822,0.160
N,110,787,664,0.001
N,110,793,721,0.449
N,110,794,796,0.078
N,110,795,705,0.001
N,110,801,661,0.005
N,110,802,583,0.014
N,110,805,772,0.136
N,110,808,756,0.002
N,110,814,553,0.001
N,110,817,536,0.235
N,110,819,542,0.001
N,110,826,503,0.008
N,110,828,534,0.021
N,110,835,594,0.009
N,110,838,745,0.001
N,110,840,818,0.765
N,110,841,810,0.126
N,110,844,647,0.016
N,110,846,552,0.011
N,110,848,510,0.001
N,110,852,788,0.022
N,111,512,511,0.468
N,111,524,700,0.004
N,111,551,606,0.111
N,111,577,839,0.830
N,111,578,641,0.030
N,111,623,720,0.590
N,111,628,670,0.112
N,111,663,779,0.018
N,111,667,522,0.006
N,111,671,849,0.830
N,111,673,715,0.160
N,111,778,764,0.017
N,111,789,775,0.020
N,111,807,613,0.001
N,111,829,786,0.898
N,111,843,746,0.101
N,111,853,599,0.023
N,112,540,586,0.001
N,112,554,547,0.005
N,112,610,683,0.002
N,112,633,784,0.003
N,112,636,721,1.000
N,112,651,603,0.749
N,112,687,797,0.005
N,112,850,833,0.003
N,113,527,595,0.282
N,113,536,754,0.566
N,113,562,678,0.023
N,113,629,521,0.050
N,113,655,592,0.246
N,113,701,788,0.025
N,113,714,624,0.054
N,113,720,729,0.147
N,113,737,731,0.210
N,113,763,582,0.001
N,113,786,778,0.084
N,113,794,698,0.174
N,113,801,772,0.007
N,113,823,548,0.001
N,113,832,645,0.005
N,113,846,626,0.005
N,114,504,515,0.014
N,114,509,692,0.018
N,114,518,674,0.058
N,114,559,660,0.762
N,114,565,757,0.009
N,114,568,815,0.001
N,114,577,662,0.317
N,114,578,663,0.022
N,114,587,530,0.045
N,114,599,546,0.007
N,114,601,735,0.001
N,114,602,816,0.010
N,114,604,827,0.008
N,114,605,615,0.004
N,114,616,555,0.002
N,114,643,819,0.004
N,114,661,583,0.005
N,114,671,628,0.190
N,114,676,637,0.208
N,114,712,576,0.032
N,114,715,625,0.015
N,114,717,746,0.025
N,114,722,556,0.033
N,114,723,847,0.004
N,114,733,681,0.003
N,114,741,569,0.146
N,114,742,809,0.004
N,114,743,596,0.003
N,114,749,575,0.010
N,114,751,664,0.001
N,114,761,787,0.001
N,114,764,771,0.019
N,114,765,795,0.001
N,114,769,640,0.134
N,114,775,780,0.005
N,114,790,675,0.232
N,114,793,796,0.081
N,114,799,570,0.001
N,114,802,617,0.048
N,114,821,817,0.317
N,114,824,767,0.003
N,114,825,635,0.017
N,114,829,573,0.087
N,114,831,551,0.268
N,114,852,557,0.018
N,115,503,534,0.022
N,115,510,547,0.001
N,115,519,579,0.001
N,115,524,813,0.013
N,115,528,657,0.001
N,115,529,639,0.002
N,115,535,855,0.018
N,115,539,818,0.532
N,115,549,843,0.317
N,115,552,826,0.004
N,115,554,850,0.008
N,115,597,699,0.004
N,115,607,758,0.018
N,115,623,673,0.686
N,115,641,789,0.133
N,115,646,633,0.001
N,115,647,807,0.001
N,115,650,702,0.004
N,115,666,805,0.743
N,115,668,830,0.156
N,115,670,738,0.394
N,115,672,594,0.003
N,115,679,544,0.001
N,115,687,682,0.007
N,115,688,680,0.002
N,115,700,507,0.003
N,115,711,516,0.002
N,115,718,774,0.001
N,115,719,669,0.024
N,115,724,748,0.001
N,115,744,653,0.006
N,115,750,776,0.001
N,115,753,732,0.003
N,115,756,620,0.004
N,115,781,730,0.008
N,115,785,611,0.002
N,115,797,580,0.005
N,115,800,811,0.003
N,115,808,564,0.001
N,115,810,783,0.070
N,115,822,613,0.028
N,115,833,752,0.001
N,115,835,590,0.001
N,115,839,695,0.168
N,115,840,512,0.749
N,115,841,511,0.104
N,115,842,713,0.004
N,115,844,574,0.005
N,115,851,845,0.013
N,115,853,779,0.179
N,116,540,784,0.001
N,116,541,659,0.001
N,116,561,567,0.002
N,116,589,658,0.020
N,116,622,654,0.001
N,116,704,766,0.225
N,116,709,763,0.001
N,116,782,627,0.002
N,117,504,674,0.035
N,117,509,642,0.004
N,117,513,811,0.006
N,117,518,675,0.038
N,117,521,556,0.016
N,117,530,575,0.018
N,117,535,552,0.208
N,117,536,821,0.881
N,117,546,596,0.003
N,117,554,598,0.002
N,117,559,717,0.256
N,117,562,624,0.081
N,117,565,647,0.010
N,117,568,600,0.006
N,117,569,789,0.302
N,117,570,635,0.004
N,117,577,831,0.317
N,117,586,667,0.005
N,117,595,551,0.930
N,117,599,743,0.007
N,117,602,799,0.018
N,117,603,829,0.762
N,117,607,753,0.019
N,117,612,561,0.002
N,117,615,816,0.003
N,117,616,644,0.003
N,117,617,742,0.012
N,117,620,597,0.003
N,117,621,713,0.001
N,117,626,678,0.004
N,117,633,522,0.008
N,117,637,698,0.063
N,117,645,740,0.005
N,117,648,776,0.001
N,117,650,526,0.010
N,117,655,640,0.204
N,117,661,809,0.007
N,117,666,772,0.103
N,117,683,571,0.001
N,117,687,580,0.007
N,117,689,724,0.013
N,117,692,555,0.001
N,117,699,822,0.145
N,117,701,557,0.018
N,117,708,606,0.102
N,117,714,587,0.044
N,117,715,628,0.050
N,117,718,677,0.001
N,117,721,796,0.129
N,117,722,793,0.661
N,117,723,712,0.022
N,117,729,625,0.018
N,117,731,764,0.189
N,117,733,582,0.004
N,117,735,814,0.003
N,117,738,720,0.532
N,117,745,686,0.010
N,117,747,523,0.001
N,117,749,846,0.011
N,117,754,788,0.044
N,117,755,730,0.001
N,117,756,613,0.001
N,117,758,732,0.005
N,117,763,770,0.001
N,117,765,787,0.012
N,117,778,573,0.010
N,117,781,652,0.001
N,117,783,818,0.049
N,117,794,629,0.075
N,117,797,682,0.005
N,117,800,768,0.004
N,117,801,824,0.005
N,117,802,767,0.003
N,117,805,583,0.012
N,117,810,539,0.566
N,117,815,585,0.001
N,117,819,751,0.007
N,117,820,643,0.003
N,117,825,605,0.002
N,117,826,855,0.001
N,117,827,769,0.076
N,117,833,547,0.001
N,117,835,672,0.028
N,117,839,830,0.224
N,117,840,511,0.448
N,117,841,512,0.168
N,117,845,574,0.001
N,117,847,576,0.007
N,117,848,553,0.001
N,117,850,550,0.005
N,117,851,844,0.032
N,117,852,502,0.001
N,118,515,604,0.008
N,118,528,611,0.001
N,118,529,503,0.006
N,118,534,719,0.011
N,118,636,676,0.881
N,118,641,663,0.019
N,118,651,660,0.762
N,118,653,627,0.005
N,118,662,695,0.067
N,118,669,639,0.015
N,118,671,623,0.983
N,118,700,785,0.003
N,118,704,659,0.004
N,118,711,572,0.002
N,118,725,726,0.019
N,118,737,746,0.019
N,118,741,578,0.054
N,118,744,589,0.013
N,118,766,541,0.031
N,118,779,775,0.003
N,118,782,658,0.002
N,118,786,549,0.423
N,118,790,592,0.440
N,118,813,507,0.006
N,118,828,657,0.002
N,118,843,771,0.100
N,118,849,670,0.532
N,119,526,702,0.011
N,119,793,521,0.252
N,119,829,717,0.213
N,120,518,504,0.037
N,120,551,830,0.212
N,120,552,574,0.006
N,120,577,595,0.995
N,120,607,760,0.002
N,120,622,855,0.002
N,120,645,601,0.004
N,120,671,625,0.092
N,120,682,580,0.004
N,120,701,821,0.225
N,120,720,628,0.113
N,120,722,637,0.205
N,120,743,546,0.009
N,120,771,549,0.039
N,120,778,603,0.092
N,120,786,746,0.088
N,120,797,792,0.002
N,120,814,848,0.003
N,120,839,662,0.460
N,120,840,763,0.051
N,120,842,681,0.002
N,120,845,654,0.001
N,120,851,826,0.002
N,121,509,642,0.003
N,121,536,852,0.161
N,121,555,692,0.001
N,121,578,780,0.023
N,121,586,784,0.004
N,121,594,811,0.001
N,121,604,640,0.013
N,121,606,668,0.036
N,121,641,596,0.002
N,121,651,764,0.146
N,121,661,742,0.007
N,121,663,599,0.006
N,121,666,617,0.163
N,121,672,516,0.002
N,121,673,849,0.631
N,121,674,515,0.041
N,121,675,592,0.078
N,121,676,721,0.922
N,121,695,527,0.104
N,121,698,629,0.024
N,121,705,819,0.008
N,121,708,831,0.368
N,121,715,738,0.152
N,121,731,660,0.825
N,121,751,716,0.001
N,121,754,557,0.071
N,121,767,772,0.004
N,121,768,703,0.001
N,121,787,643,0.005
N,121,794,556,0.022
N,121,796,636,0.148
N,121,802,809,0.017
N,121,817,502,0.001
N,121,824,805,0.115
N,121,827,655,0.122
N,121,843,573,0.062
N,122,503,719,0.008
N,122,522,667,0.002
N,122,526,597,0.006
N,122,539,511,0.415
N,122,620,650,0.006
N,122,626,575,0.003
N,122,632,506,0.001
N,122,639,534,0.015
N,122,646,540,0.001
N,122,669,529,0.016
N,122,683,560,0.001
N,122,699,756,0.012
N,122,729,623,0.215
N,122,739,648,0.001
N,122,740,814,0.005
N,122,750,544,0.002
N,122,757,808,0.001
N,122,783,512,0.100
N,122,789,779,0.136
N,122,790,769,0.541
N,122,810,726,0.048
N,122,818,725,0.066
N,122,829,737,0.205
N,122,832,645,0.008
N,122,846,678,0.007
N,122,853,569,0.821
N,123,519,687,0.007
N,123,530,749,0.028
N,123,541,653,0.005
N,123,552,622,0.014
N,123,561,728,0.003
N,123,562,846,0.063
N,123,586,522,0.014
N,123,605,570,0.001
N,123,615,816,0.002
N,123,624,587,0.066
N,123,633,646,0.001
N,123,635,847,0.001
N,123,659,627,0.001
N,123,682,797,0.004
N,123,714,626,0.016
N,123,717,778,0.023
N,123,799,576,0.004
N,123,851,845,0.011
N,124,507,828,0.014
N,124,511,783,0.081
N,124,512,539,0.565
N,124,518,655,0.147
N,124,524,611,0.002
N,124,527,606,0.016
N,124,535,851,0.155
N,124,536,502,0.002
N,124,547,585,0.001
N,124,552,844,0.037
N,124,554,833,0.006
N,124,568,510,0.006
N,124,569,578,0.139
N,124,586,633,0.007
N,124,589,658,0.013
N,124,592,640,0.070
N,124,602,635,0.042
N,124,603,573,0.051
N,124,617,767,0.004
N,124,620,597,0.006
N,124,624,562,0.252
N,124,628,729,0.038
N,124,629,796,0.019
N,124,636,793,0.767
N,124,637,556,0.006
N,124,641,780,0.016
N,124,651,843,0.956
N,124,663,741,0.025
N,124,666,801,0.029
N,124,668,695,0.113
N,124,670,673,0.524
N,124,675,674,0.066
N,124,681,680,0.001
N,124,682,519,0.009
N,124,689,543,0.003
N,124,698,521,0.107
N,124,699,526,0.035
N,124,700,785,0.002
N,124,701,852,0.045
N,124,704,659,0.003
N,124,705,643,0.004
N,124,709,770,0.001
N,124,714,530,0.047
N,124,721,722,0.956
N,124,723,615,0.009
N,124,727,565,0.005
N,124,731,559,1.000
N,124,732,730,0.003
N,124,740,832,0.004
N,124,743,853,0.103
N,124,744,782,0.001
N,124,746,771,0.004
N,124,748,724,0.003
N,124,751,795,0.002
N,124,754,817,0.199
N,124,757,647,0.006
N,124,758,753,0.002
N,124,763,584,0.001
N,124,764,549,0.045
N,124,765,820,0.005
N,124,766,541,0.047
N,124,769,604,0.032
N,124,775,546,0.001
N,124,779,596,0.004
N,124,786,660,0.850
N,124,787,819,0.005
N,124,789,599,0.037
N,124,794,676,0.763
N,124,799,712,0.004
N,124,802,742,0.010
N,124,805,661,0.072
N,124,807,564,0.001
N,124,809,583,0.001
N,124,810,725,0.102
N,124,813,528,0.008
N,124,818,726,0.026
N,124,821,788,0.103
N,124,822,756,0.056
N,124,824,772,0.026
N,124,825,605,0.011
N,124,830,662,0.106
N,124,840,841,0.165
N,125,504,790,0.111
N,125,513,572,0.006
N,125,524,700,0.006
N,125,529,719,0.003
N,125,534,669,0.037
N,125,547,752,0.001
N,125,554,568,0.021
N,125,595,831,0.496
N,125,602,799,0.015
N,125,607,758,0.021
N,125,639,503,0.012
N,125,671,738,0.767
N,125,686,750,0.006
N,125,702,613,0.001
N,125,704,744,0.017
N,125,708,577,1.000
N,125,711,672,0.009
N,125,714,624,0.116
N,125,718,630,0.001
N,125,720,715,0.154
N,125,745,739,0.001
N,125,763,709,0.002
N,125,766,589,0.152
N,125,768,800,0.005
N,125,774,631,0.001
N,125,781,732,0.035
N,125,813,507,0.006
N,125,825,723,0.038
N,125,827,515,0.011
N,125,835,594,0.014
N,125,839,551,0.913
N,125,849,625,0.076
N,126,547,554,0.003
N,126,607,781,0.240
N,126,689,774,0.002
N,126,766,704,0.252
N,126,768,513,0.008
N,126,825,602,0.240
N,126,835,711,0.027
N,127,503,798,0.001
N,127,552,535,0.240
N,127,573,549,0.011
N,127,681,842,0.004
N,127,689,718,0.007
N,127,717,746,0.006
N,127,733,621,0.008
N,127,764,771,0.012
N,127,778,603,0.052
N,127,835,768,0.042
N,128,502,557,0.001
N,128,521,698,0.132
N,128,564,808,0.001
N,128,578,663,0.014
N,128,617,767,0.003
N,128,660,778,0.086
N,128,722,629,0.079
N,128,733,681,0.003
N,128,737,573,0.014
N,128,742,661,0.004
N,128,743,775,0.001
N,128,745,686,0.009
N,128,772,809,0.009
N,128,779,546,0.005
N,128,780,641,0.016
N,128,783,726,0.008
N,128,786,764,0.148
N,128,793,556,0.018
N,128,796,794,0.131
N,128,801,583,0.001
N,128,841,725,0.013
N,128,843,717,0.164
N,129,503,669,0.022
N,129,504,827,0.021
N,129,512,511,0.492
N,129,521,636,0.419
N,129,527,830,0.082
N,129,529,719,0.002
N,129,534,639,0.014
N,129,536,502,0.016
N,129,569,743,0.086
N,129,578,741,0.037
N,129,592,515,0.033
N,129,606,551,0.089
N,129,617,824,0.032
N,129,640,674,0.048
N,129,650,620,0.004
N,129,651,737,0.248
N,129,662,695,0.057
N,129,666,801,0.048
N,129,670,628,0.170
N,129,673,715,0.167
N,129,675,604,0.006
N,129,676,796,0.145
N,129,699,756,0.008
N,129,702,526,0.019
N,129,722,721,1.000
N,129,729,625,0.014
N,129,754,817,0.294
N,129,757,564,0.003
N,129,765,761,0.003
N,129,786,559,1.000
N,129,787,819,0.005
N,129,789,779,0.137
N,129,793,637,0.152
N,129,802,742,0.012
N,129,805,772,0.037
N,129,810,841,0.120
N,129,818,539,0.492
N,129,820,751,0.001
N,129,821,788,0.098
N,129,822,597,0.018
N,129,829,660,0.902
N,129,831,668,0.192
N,129,840,783,0.143
N,129,843,731,0.930
N,129,852,701,0.076
N,129,853,780,0.090
N,130,503,529,0.007
N,130,509,616,0.008
N,130,512,840,0.930
N,130,518,592,0.152
N,130,521,793,0.428
N,130,534,520,0.001
N,130,565,757,0.011
N,130,577,527,0.271
N,130,578,569,0.210
N,130,595,606,0.089
N,130,623,670,0.902
N,130,651,829,1.000
N,130,655,640,0.119
N,130,662,839,0.353
N,130,666,617,0.210
N,130,671,673,0.810
N,130,675,769,0.074
N,130,676,722,0.970
N,130,683,560,0.002
N,130,699,650,0.009
N,130,708,831,0.529
N,130,720,849,0.387
N,130,727,647,0.006
N,130,738,729,0.164
N,130,754,536,0.865
N,130,765,787,0.012
N,130,781,582,0.009
N,130,786,843,1.000
N,130,789,853,0.810
N,130,790,504,0.210
N,130,802,805,0.156
N,130,818,810,0.533
N,130,820,705,0.001
N,130,821,852,0.148
N,130,822,702,0.116
N,131,503,534,0.021
